b548cab595c7dfcaf2378558798e9de2d8ad9902,DELETE,executable,provendb-sqlserver-linux,127405893,
bbf623d4fcbff5d76c89b43c59bb8839f991d24e,DELETE,executable,provendb-sqlserver-macos,127520525,
7c1c269d0e046b6a53501657ad4b82c9a48fc561,DELETE,regular-file,provendb-sqlserver-win.exe,123317439,
